paper_id,dblp_key,congress,level,area,year,window,doi,status
P0004123,conf/icsm/Chulani01,ICSME,A,Ing. del Software,2001,2001-2005,10.1109/ICSM.2001.972773,found_no_affiliation_country
P0004124,conf/icsm/ChungS01,ICSME,A,Ing. del Software,2001,2001-2005,10.1109/ICSM.2001.972784,found_no_affiliation_country
P0004138,conf/icsm/Fioravanti01,ICSME,A,Ing. del Software,2001,2001-2005,10.1109/ICSM.2001.972771,found_no_affiliation_country
P0004143,conf/icsm/Goeschl01,ICSME,A,Ing. del Software,2001,2001-2005,10.1109/ICSM.2001.972716,found_no_affiliation_country
P0004145,conf/icsm/HallRBB01,ICSME,A,Ing. del Software,2001,2001-2005,10.1109/ICSM.2001.972755,found_no_affiliation_country
P0004168,conf/icsm/Niessink01,ICSME,A,Ing. del Software,2001,2001-2005,10.1109/ICSM.2001.972770,found_no_affiliation_country
P0004174,conf/icsm/PooleMHH01,ICSME,A,Ing. del Software,2001,2001-2005,10.1109/ICSM.2001.972743,found_no_affiliation_country
P0004185,conf/icsm/Sneed01a,ICSME,A,Ing. del Software,2001,2001-2005,10.1109/ICSM.2001.972728,found_no_affiliation_country
P0004213,conf/visualization/GreshSS01,IEEE VIS,A,HCI,2001,2001-2005,10.1109/VISUAL.2001.964547,found_no_affiliation_country
P0004233,conf/visualization/LeeuwL01,IEEE VIS,A,HCI,2001,2001-2005,10.1109/VISUAL.2001.964546,found_no_affiliation_country
P0004235,conf/visualization/LindstromP01,IEEE VIS,A,HCI,2001,2001-2005,10.1109/VISUAL.2001.964533,found_no_affiliation_country
P0004250,conf/visualization/SchulzeNL01,IEEE VIS,A,HCI,2001,2001-2005,10.1109/VISUAL.2001.964513,found_no_affiliation_country
P0004542,conf/infocom/BansalB01,INFOCOM,A*,Redes,2001,2001-2005,10.1109/INFCOM.2001.916251,found_no_affiliation_country
P0004549,conf/infocom/BorstW01,INFOCOM,A*,Redes,2001,2001-2005,10.1109/INFCOM.2001.916290,found_no_affiliation_country
P0004563,conf/infocom/ClergetD01,INFOCOM,A*,Redes,2001,2001-2005,10.1109/INFCOM.2001.916752,found_no_affiliation_country
P0004570,conf/infocom/DilmanR01,INFOCOM,A*,Redes,2001,2001-2005,10.1109/INFCOM.2001.916294,found_no_affiliation_country
P0004631,conf/infocom/LassilaKV01,INFOCOM,A*,Redes,2001,2001-2005,10.1109/INFCOM.2001.916726,found_no_affiliation_country
P0004646,conf/infocom/LuoMCL01,INFOCOM,A*,Redes,2001,2001-2005,10.1109/INFCOM.2001.916632,found_no_affiliation_country
P0004663,conf/infocom/PoppeVP01,INFOCOM,A*,Redes,2001,2001-2005,10.1109/INFCOM.2001.916271,found_no_affiliation_country
P0004676,conf/infocom/Schwefel01,INFOCOM,A*,Redes,2001,2001-2005,10.1109/INFCOM.2001.916667,found_no_affiliation_country
P0004691,conf/infocom/TangmunarunkitGSE01,INFOCOM,A*,Redes,2001,2001-2005,10.1109/INFCOM.2001.916262,found_no_affiliation_country
P0004697,conf/infocom/VeeraraghavanCM01,INFOCOM,A*,Redes,2001,2001-2005,10.1109/INFCOM.2001.916750,found_no_affiliation_country
P0004735,conf/ipps/AumageEN01,IPDPS,A,Sistemas,2001,2001-2005,10.1109/IPDPS.2001.925040,found_no_affiliation_country
P0004757,conf/ipps/BuntinasPS01,IPDPS,A,Sistemas,2001,2001-2005,10.1109/IPDPS.2001.924993,found_no_affiliation_country
P0004758,conf/ipps/BuntinasPS01a,IPDPS,A,Sistemas,2001,2001-2005,10.1109/IPDPS.2001.925159,found_no_affiliation_country
P0004766,conf/ipps/CartwrightOS01,IPDPS,A,Sistemas,2001,2001-2005,10.1109/IPDPS.2001.925092,found_no_affiliation_country
P0004795,conf/ipps/CoudarcherSD01,IPDPS,A,Sistemas,2001,2001-2005,10.1109/IPDPS.2001.925071,found_no_affiliation_country
P0004830,conf/ipps/GerlachG01,IPDPS,A,Sistemas,2001,2001-2005,10.1109/IPDPS.2001.925069,found_no_affiliation_country
P0004844,conf/ipps/HanT01,IPDPS,A,Sistemas,2001,2001-2005,10.1109/IPDPS.2001.924963,found_no_affiliation_country
P0004920,conf/ipps/OidaSS01,IPDPS,A,Sistemas,2001,2001-2005,10.1109/IPDPS.2001.925017,found_no_affiliation_country
P0004945,conf/ipps/RaoCW01,IPDPS,A,Sistemas,2001,2001-2005,10.1109/IPDPS.2001.925167,found_no_affiliation_country
P0004977,conf/ipps/Trystram01,IPDPS,A,Sistemas,2001,2001-2005,10.1109/IPDPS.2001.925211,found_no_affiliation_country
P0005045,conf/iros/BuckWBS01,IROS,A,IA / ML,2001,2001-2005,10.1109/IROS.2001.977153,found_no_affiliation_country
P0005087,conf/iros/FreundSR01,IROS,A,IA / ML,2001,2001-2005,10.1109/IROS.2001.977146,found_no_affiliation_country
P0005088,conf/iros/FreundSR01a,IROS,A,IA / ML,2001,2001-2005,10.1109/IROS.2001.976341,found_no_affiliation_country
P0005128,conf/iros/Julier01,IROS,A,IA / ML,2001,2001-2005,10.1109/IROS.2001.977154,found_no_affiliation_country
P0005279,conf/iros/SchmittHBB01,IROS,A,IA / ML,2001,2001-2005,10.1109/IROS.2001.977212,found_no_affiliation_country
P0005307,conf/iros/SuehiroOK01,IROS,A,IA / ML,2001,2001-2005,10.1109/IROS.2001.977162,found_no_affiliation_country
P0005327,conf/iros/ThummelOB01,IROS,A,IA / ML,2001,2001-2005,10.1109/IROS.2001.976287,found_no_affiliation_country
P0005350,conf/iros/Watanabe01,IROS,A,IA / ML,2001,2001-2005,10.1109/IROS.2001.973353,found_no_affiliation_country
P0005379,conf/iros/ZhangCG01,IROS,A,IA / ML,2001,2001-2005,10.1109/IROS.2001.977236,found_no_affiliation_country
P0005411,conf/islped/AlvandpourKSB01,ISLPED,A,Sistemas,2001,2001-2005,10.1145/383082.383096,found_no_affiliation_country
P0005423,conf/islped/ChoKF01,ISLPED,A,Sistemas,2001,2001-2005,10.1145/383082.383176,found_no_affiliation_country
P0005426,conf/islped/Estrin01,ISLPED,A,Sistemas,2001,2001-2005,10.1145/383082.383130,found_no_affiliation_country
P0005492,conf/issre/ChangK01,ISSRE,A,Ing. del Software,2001,2001-2005,10.1109/ISSRE.2001.989462,found_no_affiliation_country
P0005497,conf/issre/CzajkowskDW01,ISSRE,A,Ing. del Software,2001,2001-2005,10.1109/ISSRE.2001.989483,found_no_affiliation_country
P0005499,conf/issre/DonovanDMUKYS01,ISSRE,A,Ing. del Software,2001,2001-2005,10.1109/ISSRE.2001.989457,found_no_affiliation_country
P0005531,conf/itc/BradenLS01,ITC,A,Sistemas,2001,2001-2005,10.1109/TEST.2001.966727,found_no_affiliation_country
P0005547,conf/itc/GallagherCGP01,ITC,A,Sistemas,2001,2001-2005,10.1109/TEST.2001.966624,found_no_affiliation_country
P0005554,conf/itc/Helmreich01,ITC,A,Sistemas,2001,2001-2005,10.1109/TEST.2001.966658,found_no_affiliation_country
P0005593,conf/itc/MoranTGPV01,ITC,A,Sistemas,2001,2001-2005,10.1109/TEST.2001.966628,found_no_affiliation_country
P0005605,conf/itc/PetersonJ01,ITC,A,Sistemas,2001,2001-2005,10.1109/TEST.2001.966655,found_no_affiliation_country
P0005628,conf/itc/SunterMD01,ITC,A,Sistemas,2001,2001-2005,10.1109/TEST.2001.966635,found_no_affiliation_country
P0005645,conf/itc/WuK01,ITC,A,Sistemas,2001,2001-2005,10.1109/TEST.2001.966637,found_no_affiliation_country
P0005662,conf/iui/EisensteinVP01,IUI,A,HCI,2001,2001-2005,10.1145/359784.360122,found_no_affiliation_country
P0005667,conf/iui/Goren-BarKL01,IUI,A,HCI,2001,2001-2005,10.1145/359784.360119,found_no_affiliation_country
P0005679,conf/interspeech/AdankHS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-127,found_no_affiliation_country
P0005680,conf/interspeech/AfifyJKLLSSS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-167,found_no_affiliation_country
P0005681,conf/interspeech/AfifySL01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-555,found_no_affiliation_country
P0005682,conf/interspeech/AhnC01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-430,found_no_affiliation_country
P0005685,conf/interspeech/AlkuVV01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-178,found_no_affiliation_country
P0005687,conf/interspeech/AltosaarKV01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-380,found_no_affiliation_country
P0005688,conf/interspeech/Alvarez-MarquinaVMLB01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-612,found_no_affiliation_country
P0005690,conf/interspeech/AmirKK01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-44,found_no_affiliation_country
P0005691,conf/interspeech/AmmichtPF01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-523,found_no_affiliation_country
P0005693,conf/interspeech/AndrewsKC01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-416,found_no_affiliation_country
P0005694,conf/interspeech/AraiUM01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-653,found_no_affiliation_country
P0005695,conf/interspeech/ArakiMMS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-607,found_no_affiliation_country
P0005706,conf/interspeech/BackfriedHLPRS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-481,found_no_affiliation_country
P0005707,conf/interspeech/BahouraR01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-457,found_no_affiliation_country
P0005710,conf/interspeech/BarkerCG01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-76,found_no_affiliation_country
P0005711,conf/interspeech/BarryNA01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-259,found_no_affiliation_country
P0005719,conf/interspeech/BehneCS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-45,found_no_affiliation_country
P0005721,conf/interspeech/BellegardaS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-121,found_no_affiliation_country
P0005722,conf/interspeech/BenarousseG01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-249,found_no_affiliation_country
P0005727,conf/interspeech/BessetteLSJVRMJ01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-471,found_no_affiliation_country
P0005728,conf/interspeech/BeyerleinAHMS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-131,found_no_affiliation_country
P0005731,conf/interspeech/BlacheH01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-228,found_no_affiliation_country
P0005733,conf/interspeech/BlouetB01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-415,found_no_affiliation_country
P0005734,conf/interspeech/Boeffard01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-261,found_no_affiliation_country
P0005735,conf/interspeech/BonastreMEPAMB01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-297,found_no_affiliation_country
P0005736,conf/interspeech/BoschC01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-19,found_no_affiliation_country
P0005737,conf/interspeech/BotinisFB01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-179,found_no_affiliation_country
P0005738,conf/interspeech/BoulianneOD01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-388,found_no_affiliation_country
P0005741,conf/interspeech/Brndsted01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-235,found_no_affiliation_country
P0005743,conf/interspeech/Brugnara01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-202,found_no_affiliation_country
P0005744,conf/interspeech/BrungartSS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-236,found_no_affiliation_country
P0005745,conf/interspeech/BulykoO01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-262,found_no_affiliation_country
P0005748,conf/interspeech/CallanTCAM01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-48,found_no_affiliation_country
P0005749,conf/interspeech/Campbell01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-105,found_no_affiliation_country
P0005750,conf/interspeech/Campbell01a,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-377,found_no_affiliation_country
P0005753,conf/interspeech/Carson-BerndsenW01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-543,found_no_affiliation_country
P0005754,conf/interspeech/CarterG01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-118,found_no_affiliation_country
P0005757,conf/interspeech/CastelliI01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-570,found_no_affiliation_country
P0005758,conf/interspeech/ChangGW01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-404,found_no_affiliation_country
P0005760,conf/interspeech/CharletMJ01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-498,found_no_affiliation_country
P0005763,conf/interspeech/ChenA01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-55,found_no_affiliation_country
P0005768,conf/interspeech/ChenPN01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-152,found_no_affiliation_country
P0005770,conf/interspeech/ChenS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-640,found_no_affiliation_country
P0005773,conf/interspeech/ChengL01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-448,found_no_affiliation_country
P0005774,conf/interspeech/ChengMWEKPKR01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-114,found_no_affiliation_country
P0005775,conf/interspeech/Chengalvarayan01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-272,found_no_affiliation_country
P0005776,conf/interspeech/Chengalvarayan01a,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-639,found_no_affiliation_country
P0005778,conf/interspeech/Chien01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-284,found_no_affiliation_country
P0005779,conf/interspeech/ChienC01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-338,found_no_affiliation_country
P0005780,conf/interspeech/ChoiY01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-577,found_no_affiliation_country
P0005783,conf/interspeech/ChristensenyzLA01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-545,found_no_affiliation_country
P0005785,conf/interspeech/ChuP01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-492,found_no_affiliation_country
P0005787,conf/interspeech/Cohen01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-456,found_no_affiliation_country
P0005788,conf/interspeech/ColotteLB01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-124,found_no_affiliation_country
P0005789,conf/interspeech/CookB01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-407,found_no_affiliation_country
P0005790,conf/interspeech/CookeLM01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-654,found_no_affiliation_country
P0005794,conf/interspeech/CouvreurRC01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-617,found_no_affiliation_country
P0005795,conf/interspeech/CoxS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-527,found_no_affiliation_country
P0005801,conf/interspeech/Delcloque01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-301,found_no_affiliation_country
P0005802,conf/interspeech/DeligneEGKMOPS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-433,found_no_affiliation_country
P0005803,conf/interspeech/DelvauxS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-170,found_no_affiliation_country
P0005805,conf/interspeech/DevirenD01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-209,found_no_affiliation_country
P0005806,conf/interspeech/DinesSM01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-533,found_no_affiliation_country
P0005807,conf/interspeech/DintherVK01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-372,found_no_affiliation_country
P0005811,conf/interspeech/DraxlerBO01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-571,found_no_affiliation_country
P0005815,conf/interspeech/DurstonFAAKAFL01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-342,found_no_affiliation_country
P0005818,conf/interspeech/EdmondsonZ01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-158,found_no_affiliation_country
P0005823,conf/interspeech/EmoriS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-204,found_no_affiliation_country
P0005824,conf/interspeech/Engwall01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-87,found_no_affiliation_country
P0005825,conf/interspeech/Engwall01a,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-365,found_no_affiliation_country
P0005826,conf/interspeech/ErdenebatKK01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-68,found_no_affiliation_country
P0005832,conf/interspeech/EzzaidiRO01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-661,found_no_affiliation_country
P0005833,conf/interspeech/FabianPR01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-593,found_no_affiliation_country
P0005834,conf/interspeech/FaizakovCV01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-423,found_no_affiliation_country
P0005835,conf/interspeech/FaltlhauserR01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-237,found_no_affiliation_country
P0005836,conf/interspeech/FantKLB01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-172,found_no_affiliation_country
P0005838,conf/interspeech/FarrugiaK01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-549,found_no_affiliation_country
P0005839,conf/interspeech/Faundez-Zanuy01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-466,found_no_affiliation_country
P0005840,conf/interspeech/FedericoB01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-82,found_no_affiliation_country
P0005841,conf/interspeech/FegyoMTG01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-30,found_no_affiliation_country
P0005843,conf/interspeech/FerenczCSK01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-258,found_no_affiliation_country
P0005849,conf/interspeech/FotineaTC01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-490,found_no_affiliation_country
P0005850,conf/interspeech/FougeronGF01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-168,found_no_affiliation_country
P0005851,conf/interspeech/FoundaTCC01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-257,found_no_affiliation_country
P0005852,conf/interspeech/FrancoisB01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-255,found_no_affiliation_country
P0005854,conf/interspeech/FranzMWZ01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-93,found_no_affiliation_country
P0005855,conf/interspeech/FreyDAK01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-273,found_no_affiliation_country
P0005856,conf/interspeech/Frid01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-177,found_no_affiliation_country
P0005857,conf/interspeech/FuchsPM01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-368,found_no_affiliation_country
P0005858,conf/interspeech/FujimotoA01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-444,found_no_affiliation_country
P0005860,conf/interspeech/FungL01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-102,found_no_affiliation_country
P0005862,conf/interspeech/Gallardo-AntolinPD01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-277,found_no_affiliation_country
P0005863,conf/interspeech/GalleyFP01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-406,found_no_affiliation_country
P0005864,conf/interspeech/GaoELGP01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-132,found_no_affiliation_country
P0005866,conf/interspeech/GeorgilaFK01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-84,found_no_affiliation_country
P0005869,conf/interspeech/GibbonTS01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-487,found_no_affiliation_country
P0005873,conf/interspeech/GononMB01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-623,found_no_affiliation_country
P0005874,conf/interspeech/GoronzySW01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-98,found_no_affiliation_country
P0005877,conf/interspeech/Greenberg01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-586,found_no_affiliation_country
P0005878,conf/interspeech/GreenbergA01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-125,found_no_affiliation_country
P0005879,conf/interspeech/GuR01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-155,found_no_affiliation_country
P0005880,conf/interspeech/GuT01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-413,found_no_affiliation_country
P0005884,conf/interspeech/GustafsonH01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-151,found_no_affiliation_country
P0005887,conf/interspeech/HaciogluW01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-419,found_no_affiliation_country
P0005888,conf/interspeech/HagenB01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-156,found_no_affiliation_country
P0005889,conf/interspeech/HansenAPGYPWC01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-477,found_no_affiliation_country
P0005893,conf/interspeech/HawkinsN01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-66,found_no_affiliation_country
P0005896,conf/interspeech/HeckmannWBK01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-293,found_no_affiliation_country
P0005897,conf/interspeech/HeemanCC01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-479,found_no_affiliation_country
P0005898,conf/interspeech/HeggtveitN01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-304,found_no_affiliation_country
P0005899,conf/interspeech/HeikkinenRP01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-463,found_no_affiliation_country
P0005902,conf/interspeech/HerbordtBK01,Interspeech,A,IA / ML,2001,2001-2005,10.21437/Eurospeech.2001-288,found_no_affiliation_country
