venue,conference_name,core_year,level,source_files,n_raw_rows,had_conflict,level_raw_values,policy_2010
EuroSys,Eurosys Conference,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
FAST,Conference on File and Storage Technologies,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
FC,Financial Cryptography and Data Security Conference,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
FM,International Symposium on Formal Methods (was Formal Methods Europe FME),2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
FOGA,Foundations of Genetic Algorithms,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
FOSSACS,Foundations of Software Science and Computational Structures,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
GD,Graph Drawing,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
GECCO,Genetic and Evolutionary Computations,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
HPDC,ACM International Symposium on High Performance Distributed Computing,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
HRI,ACM/IEEE International Conference on Human-Robot Interaction,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
HotOS,USENIX Workshop on Hot Topics in Operating Systems,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICALP,International Colloquium on Automata Languages and Programming,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICCAD,IEEE/ACM International Conference on Computer-Aided Design,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICDAR,IEEE International Conference on Document Analysis and Recognition,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICDCS,International Conference on Distributed Computing Systems,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICDT,International Conference on Database Theory,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICER,International Computing Education Research Workshop,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICFP,International Conference on Functional Programming,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICLP,International Conference on Logic Programming,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICME,IEEE International Conference on Multimedia and Expo,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICPC,"IEEE International Conference on Program Comprehension (previously IWPC, changed in 2006)",2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICS,ACM International Conference on Supercomputing,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICSA,International Conference on Software Architecture (was previously WICSA),2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICSME,"IEEE International Conference on Software Maintenance and Evolution (prior to 2014 was ICSM, IEEE International Conference on Software Maintenance)",2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICSOC,International Conference on Service Oriented Computing,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICST,"International Conference on Software Testing, Verification and Validation",2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICWS,IEEE International Conference on Web Services,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ICWSM,International Conference on Web and Social Media,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
IEEE VIS,IEEE Visualization,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
IJCAR,International Joint Conference on Automated Reasoning,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
IMC,Internet Measurement Conference,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
IPCO,Conference on Integer Programming and Combinatorial Optimization,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
IPDPS,IEEE International Parallel and Distributed Processing Symposium (was IPPS and SPDP),2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
IROS,IEEE/RSJ International Conference on Intelligent Robots and Systems,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ISAAC,International Symposium on Algorithms and Computation,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ISSAC,International Symposium on Symbolic and Algebraic Computation,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ISSRE,International Symposium on Software Reliability Engineering,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ISSTA,International Symposium on Software Testing and Analysis,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ISWC,International Semantic Web Conference,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ITCS,Innovations in Theoretical Computer Science,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
ITP,"Conference on Interactive Theorem Proving (previously TPHOLs, changed in 2009)",2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
IUI,International Conference on Intelligent User Interfaces,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
Interspeech,Interspeech (combined EuroSpeech and ICSLP in 2000),2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
JELIA,"Logics in Artificial Intelligence, European Conference",2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
LAK,International Conference on Learning Analytics and Knowledge,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
MFCS,International Symposium on Mathematical Foundations of Computer Science,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
MICCAI,Medical Image Computing and Computer-Assisted Intervention,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
MOBIHOC,ACM Symposium on Mobile Ad Hoc Networking and Computing,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
MODELS,"International Conference on Model Driven Engineering Languages and Systems (Previously UML, changed in 2005)",2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
MSR,IEEE International Working Conference on Mining Software Repositories,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
MSWIM,"ACM/IEEE International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems",2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
Middleware,ACM/IFIP/USENIX International Middleware Conference,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
Mobisys,"ACM SIGMOBILE International Conference on Mobile Systems, Applications and Services",2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
NAACL,North American Association for Computational Linguistics,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
OOPSLA,ACM Conference on Object Oriented Programming Systems Languages and Applications,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
PETS,Privacy Enhancing Technologies Symposium (was International Workshop of Privacy Enhancing Technologies),2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
PPSN,Parallel Problem Solving from Nature,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
RAID,"The International Symposium on Research in Attacks, Intrusions and Defenses (was International Symposium on Recent Advances in Intrusion Detection)",2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
RE,IEEE International Requirements Engineering Conference,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
RTAS,IEEE Real-Time and Embedded Technology and Applications Symposium,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
RecSys,ACM International Conference on Recommender Systems,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
SANER,"IEEE International Conference on Software Analysis, Evolution and Reengineering",2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
SAT,International Conference on Theory and Applications of Satisfiability Testing,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
SC,"International Conference for High Performance Computing, Networking, Storage and Analysis (was Supercomputing Conference)",2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
SDM,SIAM International Conference on Data Mining,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
SEAMS,International Symposium on Software Engineering for Adaptive and Self-Managing Systems,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
SIGCSE,ACM Special Interest Group on Computer Science Education Conference,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
SIGSPATIAL,ACM International Conference on Advances in Geographic Information Systems,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
STACS,International Symposium on Theoretical Aspects of Computer Science,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
SoCG,International Symposium on Computational Geometry,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
TACAS,Tools and Algorithms for Construction and Analysis of Systems,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
TARK,Theoretical Aspects of Rationality and Knowledge,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
TCC,Theory of Cryptography Conference,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
UAI,Conference in Uncertainty in Artificial Intelligence,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
USENIX,Usenix Annual Technical Conference,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
VRST,ACM Virtual Reality Software and Technology,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
WACV,IEEE Workshop on Applications of Computer Vision,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
WSDM,ACM International Conference on Web Search and Data Mining,2023,A,COREA-2023.csv,1,False,A,infer_2008_2013
AAAI,National Conference of the American Association for Artificial Intelligence,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
AAMAS,"International Joint Conference on Autonomous Agents and Multiagent Systems (previously the International Conference on Multiagent Systems, ICMAS, changed in 2000)",2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ACL,Association for Computational Linguistics,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ACMMM,ACM Multimedia,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ASE,Automated Software Engineering Conference,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ASPLOS,Architectural Support for Programming Languages and Operating Systems,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
CAV,Computer Aided Verification,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
CCS,ACM Conference on Computer and Communications Security,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
CHI,International Conference on Human Factors in Computing Systems,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
COLT,Conference on Learning Theory,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
CRYPTO,Advances in Cryptology,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
CVPR,IEEE Conference on Computer Vision and Pattern Recognition,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
EC,ACM Conference on Economics and Computation,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ECCV,European Conference on Computer Vision,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
EMNLP,Empirical Methods in Natural Language Processing,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
EuroCrypt,International Conference on the Theory and Application of Cryptographic Techniques,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
FOCS,IEEE Symposium on Foundations of Computer Science,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
FSE,"ACM International Conference on the Foundations of Software Engineering (was ESEC/FSE, changed 2024; duplicate previously listed as ESEC, removed from DB)",2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
HPCA,International Symposium on High Performance Computer Architecture,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ICAPS,International Conference on Automated Planning and Scheduling,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ICCV,IEEE International Conference on Computer Vision,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ICDE,International Conference on Data Engineering,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ICDM,IEEE International Conference on Data Mining,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ICLR,International Conference on Learning Representations,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ICML,International Conference on Machine Learning,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ICRA,IEEE International Conference on Robotics and Automation,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ICSE,International Conference on Software Engineering,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
IJCAI,International Joint Conference on Artificial Intelligence,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
INFOCOM,IEEE International Conference on Computer Communications,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
IPSN,Information Processing in Sensor Networks,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ISCA,ACM International Symposium on Computer Architecture,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
ISMAR,IEEE/ACM International Symposium on Mixed and Augmented Reality,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
KDD,ACM International Conference on Knowledge Discovery and Data Mining,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
KR,International Conference on the Principles of Knowledge Representation and Reasoning,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
LICS,IEEE Symposium on Logic in Computer Science,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
MOBICOM,ACM International Conference on Mobile Computing and Networking,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
NDSS,Usenix Network and Distributed System Security Symposium,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
NeurIPS,Advances in Neural Information Processing Systems (was NIPS),2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
OSDI,Usenix Symposium on Operating Systems Design and Implementation,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
PERCOM,IEEE International Conference on Pervasive Computing and Communications,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
PLDI,ACM-SIGPLAN Conference on Programming Language Design and Implementation,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
PODC,ACM Symposium on Principles of Distributed Computing,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
PODS,ACM SIGMOD-SIGACT-SIGART Conference on Principles of Database Systems,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
POPL,ACM-SIGACT Symposium on Principles of Programming Languages,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
RTSS,Real Time Systems Symposium,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
SENSYS,ACM Conference on Embedded Networked Sensor Systems,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
SIGCOMM,"ACM Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication",2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
SIGGRAPH,ACM SIG International Conference on Computer Graphics and Interactive Techniques,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
SIGIR,ACM International Conference on Research and Development in Information Retrieval,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
SIGMETRICS,Measurement and Modeling of Computer Systems,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
SIGMOD,ACM Special Interest Group on Management of Data Conference,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
SODA,ACM/SIAM Symposium on Discrete Algorithms,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
SOSP,ACM SIGOPS Symposium on Operating Systems Principles,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
SP,IEEE Symposium on Security and Privacy,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
STOC,ACM Symposium on Theory of Computing,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
UIST,ACM Symposium on User Interface Software and Technology,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
USENIX-Security,Usenix Security Symposium,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
VLDB,International Conference on Very Large Databases,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
VR,IEEE Conference on Virtual Reality and 3D User Interfaces,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
WWW,International World Wide Web Conference,2023,A*,COREAstar-2023.csv,1,False,A*,infer_2008_2013
AAMAS,"International Joint Conference on Autonomous Agents and Multiagent Systems (previously the International Conference on Multiagent Systems, ICMAS, changed in 2000)",2026,A,COREA-2026.csv,1,False,A,infer_2008_2013
ACSAC,Annual Computer Security Applications Conference,2026,A,COREA-2026.csv,1,False,A,infer_2008_2013
AIED,International Conference on Artificial Intelligence in Education,2026,A,COREA-2026.csv,1,False,A,infer_2008_2013
AISTATS,International Conference on Artificial Intelligence and Statistics,2026,A,COREA-2026.csv,1,False,A,infer_2008_2013
